Date,Adj Close
2018/1/16,1304.859985
2018/1/17,1295
2018/1/18,1293.319946
2018/1/19,1294.579956
2018/1/22,1327.310059
2018/1/23,1362.540039
2018/1/24,1357.51001
2018/1/25,1377.949951
2018/1/26,1402.050049
2018/1/29,1417.680054
2018/1/30,1437.819946
2018/1/31,1450.890015
2018/2/1,1390
2018/2/2,1429.949951
2018/2/5,1390
2018/2/6,1442.839966
2018/2/7,1416.780029
2018/2/8,1350.5
2018/2/9,1339.599976
2018/2/12,1386.22998
2018/2/13,1414.51001
2018/2/14,1451.050049
2018/2/15,1461.76001
2018/2/16,1448.689941
2018/2/20,1468.349976
2018/2/21,1482.920044
2018/2/22,1485.339966
2018/2/23,1500
2018/2/26,1521.949951
2018/2/27,1511.97998
2018/2/28,1512.449951
2018/3/1,1493.449951
2018/3/2,1500.25
2018/3/5,1523.609985
2018/3/6,1537.640015
2018/3/7,1545
2018/3/8,1551.859985
2018/3/9,1578.890015
2018/3/12,1598.390015
2018/3/13,1588.180054
2018/3/14,1591
2018/3/15,1582.319946
2018/3/16,1571.680054
2018/3/19,1544.930054
2018/3/20,1586.51001
2018/3/21,1581.859985
2018/3/22,1544.920044
2018/3/23,1495.560059
2018/3/26,1555.859985
2018/3/27,1497.050049
2018/3/28,1431.420044
2018/3/29,1447.339966
2018/4/2,1371.98999
2018/4/3,1392.050049
2018/4/4,1410.569946
2018/4/5,1451.75
2018/4/6,1405.22998
2018/4/9,1406.079956
2018/4/10,1436.219971
2018/4/11,1427.050049
2018/4/12,1448.5
2018/4/13,1430.790039
2018/4/16,1441.5
2018/4/17,1503.829956
2018/4/18,1527.839966
2018/4/19,1556.910034
2018/4/20,1527.48999
2018/4/23,1517.859985
2018/4/24,1460.089966
2018/4/25,1460.170044
2018/4/26,1517.959961
2018/4/27,1572.619995
2018/4/30,1566.130005
2018/5/1,1582.26001
2018/5/2,1569.680054
2018/5/3,1572.079956
2018/5/4,1580.949951
2018/5/7,1600.140015
2018/5/8,1592.390015
2018/5/9,1608
2018/5/10,1609.079956
2018/5/11,1602.910034
2018/5/14,1601.540039
2018/5/15,1576.119995
2018/5/16,1587.280029
2018/5/17,1581.76001
2018/5/18,1574.369995
2018/5/21,1585.459961
2018/5/22,1581.400024
2018/5/23,1601.859985
2018/5/24,1603.069946
2018/5/25,1610.150024
2018/5/29,1612.869995
2018/5/30,1624.890015
2018/5/31,1629.619995
2018/6/1,1641.540039
2018/6/4,1665.27002
2018/6/5,1696.349976
2018/6/6,1695.75
2018/6/7,1689.300049
2018/6/8,1683.98999
2018/6/11,1689.119995
2018/6/12,1698.75
2018/6/13,1704.859985
2018/6/14,1723.859985
2018/6/15,1715.969971
2018/6/18,1723.790039
2018/6/19,1734.780029
2018/6/20,1750.079956
2018/6/21,1730.219971
2018/6/22,1715.670044
2018/6/25,1663.150024
2018/6/26,1691.089966
2018/6/27,1660.51001
2018/6/28,1701.449951
2018/6/29,1699.800049
2018/7/2,1713.780029
2018/7/3,1693.959961
2018/7/5,1699.72998
2018/7/6,1710.630005
2018/7/9,1739.02002
2018/7/10,1743.069946
2018/7/11,1755
2018/7/12,1796.619995
2018/7/13,1813.030029
2018/7/16,1822.48999
2018/7/17,1843.930054
2018/7/18,1842.920044
2018/7/19,1812.969971
2018/7/20,1813.699951
2018/7/23,1802
2018/7/24,1829.23999
2018/7/25,1863.609985
2018/7/26,1808
2018/7/27,1817.27002
2018/7/30,1779.219971
2018/7/31,1777.439941
2018/8/1,1797.170044
2018/8/2,1834.329956
2018/8/3,1823.290039
2018/8/6,1847.75
2018/8/7,1862.47998
2018/8/8,1886.52002
2018/8/9,1898.52002
2018/8/10,1886.300049
2018/8/13,1896.199951
2018/8/14,1919.650024
2018/8/15,1882.619995
2018/8/16,1886.52002
2018/8/17,1882.219971
2018/8/20,1876.709961
2018/8/21,1883.420044
2018/8/22,1904.900024
2018/8/23,1902.900024
2018/8/24,1905.390015
2018/8/27,1927.680054
2018/8/28,1932.819946
2018/8/29,1998.099976
2018/8/30,2002.380005
2018/8/31,2012.709961
2018/9/4,2039.51001
2018/9/5,1994.819946
2018/9/6,1958.310059
2018/9/7,1952.069946
