Date,Adj Close
2018/6/13,123.190002
2018/6/14,123.379997
2018/6/15,121.339996
2018/6/18,121.110001
2018/6/19,120.800003
2018/6/20,120.260002
2018/6/21,120.050003
2018/6/22,120.339996
2018/6/25,119.889999
2018/6/26,119.260002
2018/6/27,118.580002
2018/6/28,118.220001
2018/6/29,118.650002
2018/7/2,117.459999
2018/7/3,118.650002
2018/7/5,119.050003
2018/7/6,118.860001
2018/7/9,119.150002
2018/7/10,118.93
2018/7/11,117.639999
2018/7/12,118.129997
2018/7/13,117.610001
2018/7/16,117.550003
2018/7/17,116.279999
2018/7/18,116.309998
2018/7/19,115.809998
2018/7/20,116.559998
2018/7/23,116
2018/7/24,116.040001
2018/7/25,116.68
2018/7/26,115.769997
2018/7/27,115.830002
2018/7/30,115.650002
2018/7/31,115.989998
2018/8/1,115.139999
2018/8/2,114.519997
2018/8/3,114.919998
2018/8/6,114.330002
2018/8/7,114.589996
2018/8/8,114.910004
2018/8/9,114.739998
2018/8/10,114.690002
2018/8/13,112.959999
2018/8/14,113.07
2018/8/15,111.190002
2018/8/16,111.099998
2018/8/17,112.129997
2018/8/20,112.690002
2018/8/21,113.019997
2018/8/22,113.269997
2018/8/23,112.199997
2018/8/24,114.160004
2018/8/27,114.589996
2018/8/28,113.68
2018/8/29,114.199997
2018/8/30,113.639999
2018/8/31,113.510002
2018/9/4,112.93
2018/9/5,113.32
2018/9/6,113.540001
2018/9/7,113.230003
